Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","702","Singapore","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","103.712115","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","104.077635","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","104.039094","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","104.027905","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","104.666944","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","105.213982","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","104.440669","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","104.414561","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","104.550077","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","104.961598","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","105.317173","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","104.913111","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","105.335822","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","105.37685","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","105.395499","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","105.409175","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","106.043241","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","106.219785","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","105.983564","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.670261","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","105.757289","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.780912","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","105.836859","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","106.107891","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","106.454762","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","106.785472","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","106.69347","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","106.881203","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","107.936737","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","108.134417","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","107.63338","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","109.344116","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","109.917262","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","110.398406","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","110.027913","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","109.531849","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","109.749421","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.418712","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","109.482118","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","109.304331","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","110.100022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","110.884524","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","109.948344","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","109.971966","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","110.604789","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","110.533922","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","110.792522","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","111.036202","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","111.486265","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","111.675242","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","112.219793","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","112.516934","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","113.941718","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","113.112459","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","113.793769","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","114.872925","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","115.489586","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","116.714204","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","117.456435","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","117.997256","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","119.057763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","119.275335","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","119.736587","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","120.455195","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","122.133606","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","121.520676","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","122.175877","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","122.243014","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","123.158059","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","122.664481","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","122.879567","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","123.202816","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","123.199086","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","123.332116","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","123.932614","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","123.425361","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","123.44401","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","124.575383","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","123.804558","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","123.227682","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","123.962453","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","123.830666","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","123.992291","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","124.223539","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","125.185828","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","125.226855","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","125.188314","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","125.261667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","126.071034","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","125.846002","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","125.741568","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","125.908166","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","125.063987","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","124.804145","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","125.223126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","125.296478","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","702","Singapore","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","125.469293","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.874447","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.591517","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.94518","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","100.511041","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","101.642763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","101.713495","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.298843","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.591517","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.591517","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","99.66225","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.308587","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","98.31833","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","97.540271","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","97.893934","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","97.752469","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","97.964667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","97.398806","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","97.752469","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","97.115876","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","96.550015","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","96.267084","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","96.479282","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","96.903678","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","97.045143","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","98.954923","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.22811","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.591517","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.803715","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","100.864704","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","101.147634","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","101.218367","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.864704","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","101.2891","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","102.420821","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","103.269613","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","103.340345","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","105.603789","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","104.82573","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","105.250126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.603789","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","105.391591","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.957452","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","104.82573","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","104.401335","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","105.108661","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","104.82573","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","104.259869","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","104.189137","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","107.301372","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","107.442837","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","108.574559","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","108.645291","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","109.494083","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","110.130676","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","109.777013","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","109.847746","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","110.272141","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","109.777013","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","109.777013","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","109.635548","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","112.040457","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","703","Slovakia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","112.39412","X","Figure from external organization","base year is 2015"
