Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","7021","Annual value","USD","324.9","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","7021","Annual value","USD","219.4","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","7021","Annual value","USD","312.3","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","7021","Annual value","USD","368.1","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2015","2015","7021","Annual value","USD","1264","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2016","2016","7021","Annual value","USD","977.9","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2017","2017","7021","Annual value","USD","1669.4","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01241.90","Other beans, green","2018","2018","7021","Annual value","USD","1166","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2015","2015","7021","Annual value","USD","643.6","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2016","2016","7021","Annual value","USD","696.8","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2017","2017","7021","Annual value","USD","708.2","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01345","Peaches and nectarines","2018","2018","7021","Annual value","USD","725.4","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.01","Pears","2015","2015","7021","Annual value","USD","662.9","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.01","Pears","2016","2016","7021","Annual value","USD","638","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.01","Pears","2017","2017","7021","Annual value","USD","643.7","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.01","Pears","2018","2018","7021","Annual value","USD","415.2","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2015","2015","7021","Annual value","USD","448","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2016","2016","7021","Annual value","USD","535.6","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2017","2017","7021","Annual value","USD","561.8","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01346","Plums and sloes","2018","2018","7021","Annual value","USD","426.7","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","260.3","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","204.2","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","200","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","297.5","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.02","Quinces","2015","2015","7021","Annual value","USD","300.5","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.02","Quinces","2016","2016","7021","Annual value","USD","261.3","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.02","Quinces","2017","2017","7021","Annual value","USD","288.1","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01342.02","Quinces","2018","2018","7021","Annual value","USD","447.2","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2015","2015","7021","Annual value","USD","407.7","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2016","2016","7021","Annual value","USD","369.3","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2017","2017","7021","Annual value","USD","408.6","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01443","Rape or colza seed","2018","2018","7021","Annual value","USD","375.4","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2015","2015","7021","Annual value","USD","1922.3","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2016","2016","7021","Annual value","USD","1671.8","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2017","2017","7021","Annual value","USD","784.9","A","Official figure"
"PP","Producer Prices","070","Bosnia and Herzegovina","5532","Producer Price (USD/tonne)","01353.01","Raspberries","2018","2018","7021","Annual value","USD","946.3","A","Official figure"
